numPops,numGens,numElites,muations,bestDistanceByMutation
1000,50,400,0.001,8360.936515559006
1000,50,400,0.004,8360.936515559006
1000,50,400,0.007,8360.936515559006
1000,50,400,0.01,8360.936515559006
1000,50,400,0.013000000000000001,8363.922599642312
1000,50,400,0.001,8360.936515559006
1000,50,400,0.004,8360.936515559006
1000,50,400,0.007,8360.936515559006
1000,50,400,0.01,8360.936515559006
1000,50,400,0.013000000000000001,8360.936515559006
1000,50,400,0.016,8360.936515559006
1000,50,400,0.019,8360.936515559006
1000,50,400,0.022,8360.936515559006
1000,50,400,0.024999999999999998,8408.763834624302
1000,50,400,0.027999999999999997,8360.936515559006
1000,50,400,0.030999999999999996,8360.936515559006
1000,50,400,0.033999999999999996,8360.936515559006
1000,50,400,0.037,8360.936515559006
1000,50,400,0.04,8360.936515559006
1000,50,400,0.043000000000000003,8363.922599642312
1000,50,400,0.046000000000000006,8360.936515559006
1000,50,400,0.04900000000000001,8360.936515559006
1000,50,400,0.05200000000000001,8360.936515559006
1000,50,400,0.055000000000000014,8360.936515559006
1000,50,400,0.05800000000000002,8360.936515559006
1000,50,400,0.06100000000000002,8376.941008034326
1000,50,400,0.06400000000000002,8360.936515559006
1000,50,400,0.06700000000000002,8376.941008034326
1000,50,400,0.07000000000000002,8360.936515559006
1000,50,400,0.07300000000000002,8360.936515559006
1000,50,400,0.07600000000000003,8360.936515559006
1000,50,400,0.07900000000000003,8360.936515559006
1000,50,400,0.08200000000000003,8360.936515559006
1000,50,400,0.08500000000000003,8360.936515559006
1000,50,400,0.08800000000000004,8363.922599642312
1000,50,400,0.09100000000000004,8360.936515559006
1000,50,400,0.09400000000000004,8360.936515559006
1000,50,400,0.09700000000000004,8360.936515559006
1000,50,400,0.10000000000000005,8360.936515559006
1000,50,400,0.10300000000000005,8360.936515559006
1000,50,400,0.10600000000000005,8363.922599642312
1000,50,400,0.10900000000000006,8363.922599642312
1000,50,400,0.11200000000000006,8360.936515559006
1000,50,400,0.11500000000000006,8360.936515559006
1000,50,400,0.11800000000000006,8360.936515559006
1000,50,400,0.12100000000000007,8360.936515559006
1000,50,400,0.12400000000000007,8360.936515559006
1000,50,400,0.12700000000000006,8360.936515559006
1000,50,400,0.13000000000000006,8360.936515559006
1000,50,400,0.13300000000000006,8376.941008034326
1000,50,400,0.13600000000000007,8360.936515559006
1000,50,400,0.13900000000000007,8360.936515559006
1000,50,400,0.14200000000000007,8360.936515559006
1000,50,400,0.14500000000000007,8360.936515559006
1000,50,400,0.14800000000000008,8360.936515559006
1000,50,400,0.15100000000000008,8360.936515559006
1000,50,400,0.15400000000000008,8360.936515559006
1000,50,400,0.15700000000000008,8363.922599642312
1000,50,400,0.1600000000000001,8360.936515559006
1000,50,400,0.1630000000000001,8360.936515559006
1000,50,400,0.1660000000000001,8360.936515559006
1000,50,400,0.1690000000000001,8360.936515559006
1000,50,400,0.1720000000000001,8360.936515559006
1000,50,400,0.1750000000000001,8360.936515559006
1000,50,400,0.1780000000000001,8360.936515559006
1000,50,400,0.1810000000000001,8360.936515559006
1000,50,400,0.1840000000000001,8360.936515559006
1000,50,400,0.1870000000000001,8376.941008034326
1000,50,400,0.1900000000000001,8360.936515559006
1000,50,400,0.19300000000000012,8363.922599642312
1000,50,400,0.19600000000000012,8360.936515559006
1000,50,400,0.19900000000000012,8360.936515559006
1000,50,400,0.20200000000000012,8469.989972791516
1000,50,400,0.20500000000000013,8360.936515559006
1000,50,400,0.20800000000000013,8360.936515559006
1000,50,400,0.21100000000000013,8360.936515559006
1000,50,400,0.21400000000000013,8360.936515559006
1000,50,400,0.21700000000000014,8363.922599642312
1000,50,400,0.22000000000000014,8360.936515559006
1000,50,400,0.22300000000000014,8360.936515559006
1000,50,400,0.22600000000000015,8360.936515559006
1000,50,400,0.22900000000000015,8360.936515559006
1000,50,400,0.23200000000000015,8360.936515559006
1000,50,400,0.23500000000000015,8363.922599642312
1000,50,400,0.23800000000000016,8360.936515559006
1000,50,400,0.24100000000000016,8360.936515559006
1000,50,400,0.24400000000000016,8360.936515559006
1000,50,400,0.24700000000000016,8360.936515559006
1000,50,400,0.25000000000000017,8360.936515559006
1000,50,400,0.25300000000000017,8360.936515559006
1000,50,400,0.25600000000000017,8360.936515559006
1000,50,400,0.2590000000000002,8360.936515559006
1000,50,400,0.2620000000000002,8360.936515559006
1000,50,400,0.2650000000000002,8360.936515559006
1000,50,400,0.2680000000000002,8360.936515559006
1000,50,400,0.2710000000000002,8360.936515559006
1000,50,400,0.2740000000000002,8360.936515559006
1000,50,400,0.2770000000000002,8360.936515559006
1000,50,400,0.2800000000000002,8360.936515559006
1000,50,400,0.2830000000000002,8360.936515559006
1000,50,400,0.2860000000000002,8360.936515559006
1000,50,400,0.2890000000000002,8360.936515559006
1000,50,400,0.2920000000000002,8360.936515559006
1000,50,400,0.2950000000000002,8360.936515559006
1000,50,400,0.2980000000000002,8360.936515559006
1000,100,400,0.001,8360.936515559006
1000,100,400,0.004,8360.936515559006
1000,100,400,0.007,8360.936515559006
1000,100,400,0.01,8360.936515559006
1000,100,400,0.013000000000000001,8360.936515559006
1000,100,400,0.016,8360.936515559006
1000,100,400,0.019,8360.936515559006
1000,100,400,0.022,8360.936515559006
1000,100,400,0.024999999999999998,8360.936515559006
1000,100,400,0.027999999999999997,8360.936515559006
1000,100,400,0.030999999999999996,8360.936515559006
1000,100,400,0.033999999999999996,8360.936515559006
1000,100,400,0.037,8360.936515559006
1000,100,400,0.04,8360.936515559006
1000,100,400,0.043000000000000003,8509.082505968627
1000,100,400,0.046000000000000006,8360.936515559006
1000,100,400,0.04900000000000001,8360.936515559006
1000,100,400,0.05200000000000001,8360.936515559006
1000,100,400,0.055000000000000014,8360.936515559006
1000,100,400,0.05800000000000002,8360.936515559006
1000,100,400,0.06100000000000002,8360.936515559006
1000,100,400,0.06400000000000002,8360.936515559006
1000,100,400,0.06700000000000002,8360.936515559006
1000,100,400,0.07000000000000002,8360.936515559006
1000,100,400,0.07300000000000002,8360.936515559006
1000,100,400,0.07600000000000003,8363.922599642312
1000,100,400,0.07900000000000003,8360.936515559006
1000,100,400,0.08200000000000003,8363.922599642312
1000,100,400,0.08500000000000003,8360.936515559006
1000,100,400,0.08800000000000004,8360.936515559006
1000,100,400,0.09100000000000004,8360.936515559006
1000,100,400,0.09400000000000004,8360.936515559006
1000,100,400,0.09700000000000004,8360.936515559006
1000,100,400,0.10000000000000005,8360.936515559006
1000,100,400,0.10300000000000005,8363.922599642312
1000,100,400,0.10600000000000005,8360.936515559006
1000,100,400,0.10900000000000006,8360.936515559006
1000,100,400,0.11200000000000006,8360.936515559006
1000,100,400,0.11500000000000006,8360.936515559006
1000,100,400,0.11800000000000006,8360.936515559006
1000,100,400,0.12100000000000007,8360.936515559006
1000,100,400,0.12400000000000007,8360.936515559006
1000,100,400,0.12700000000000006,8363.922599642312
1000,100,400,0.13000000000000006,8360.936515559006
1000,100,400,0.13300000000000006,8360.936515559006
1000,100,400,0.13600000000000007,8360.936515559006
1000,100,400,0.13900000000000007,8360.936515559006
1000,100,400,0.14200000000000007,8360.936515559006
1000,100,400,0.14500000000000007,8360.936515559006
1000,100,400,0.14800000000000008,8360.936515559006
1000,100,400,0.15100000000000008,8360.936515559006
1000,100,400,0.15400000000000008,8360.936515559006
1000,100,400,0.15700000000000008,8363.922599642312
1000,100,400,0.1600000000000001,8360.936515559006
1000,100,400,0.1630000000000001,8360.936515559006
1000,100,400,0.1660000000000001,8360.936515559006
1000,100,400,0.1690000000000001,8360.936515559006
1000,100,400,0.1720000000000001,8360.936515559006
1000,100,400,0.1750000000000001,8360.936515559006
1000,100,400,0.1780000000000001,8360.936515559006
1000,100,400,0.1810000000000001,8360.936515559006
1000,100,400,0.1840000000000001,8360.936515559006
1000,100,400,0.1870000000000001,8360.936515559006
1000,100,400,0.1900000000000001,8360.936515559006
1000,100,400,0.19300000000000012,8360.936515559006
1000,100,400,0.19600000000000012,8360.936515559006
1000,100,400,0.19900000000000012,8360.936515559006
1000,100,400,0.20200000000000012,8360.936515559006
1000,100,400,0.20500000000000013,8363.922599642312
1000,100,400,0.20800000000000013,8360.936515559006
1000,100,400,0.21100000000000013,8360.936515559006
1000,100,400,0.21400000000000013,8360.936515559006
1000,100,400,0.21700000000000014,8360.936515559006
1000,100,400,0.22000000000000014,8360.936515559006
1000,100,400,0.22300000000000014,8360.936515559006
1000,100,400,0.22600000000000015,8360.936515559006
1000,100,400,0.22900000000000015,8360.936515559006
1000,100,400,0.23200000000000015,8360.936515559006
1000,100,400,0.23500000000000015,8360.936515559006
1000,100,400,0.23800000000000016,8363.922599642312
1000,100,400,0.24100000000000016,8360.936515559006
1000,100,400,0.24400000000000016,8360.936515559006
1000,100,400,0.24700000000000016,8360.936515559006
1000,100,400,0.25000000000000017,8360.936515559006
1000,100,400,0.25300000000000017,8360.936515559006
1000,100,400,0.25600000000000017,8360.936515559006
1000,100,400,0.2590000000000002,8360.936515559006
1000,100,400,0.2620000000000002,8360.936515559006
1000,100,400,0.2650000000000002,8360.936515559006
1000,100,400,0.2680000000000002,8360.936515559006
1000,100,400,0.2710000000000002,8360.936515559006
1000,100,400,0.2740000000000002,8360.936515559006
1000,100,400,0.2770000000000002,8360.936515559006
1000,100,400,0.2800000000000002,8360.936515559006
1000,100,400,0.2830000000000002,8360.936515559006
1000,100,400,0.2860000000000002,8360.936515559006
1000,100,400,0.2890000000000002,8360.936515559006
1000,100,400,0.2920000000000002,8360.936515559006
1000,100,400,0.2950000000000002,8360.936515559006
1000,100,400,0.2980000000000002,8360.936515559006
1000,50,500,0.001,8360.936515559006
1000,50,500,0.004,8360.936515559006
1000,50,500,0.007,8360.936515559006
1000,50,500,0.01,8360.936515559006
1000,50,500,0.013000000000000001,8360.936515559006
1000,50,500,0.016,8360.936515559006
1000,50,500,0.019,8360.936515559006
1000,50,500,0.022,8360.936515559006
1000,50,500,0.024999999999999998,8360.936515559006
1000,50,500,0.027999999999999997,8360.936515559006
1000,50,500,0.030999999999999996,8360.936515559006
1000,50,500,0.033999999999999996,8360.936515559006
1000,50,500,0.037,8360.936515559006
1000,50,500,0.04,8360.936515559006
1000,50,500,0.043000000000000003,8363.922599642312
1000,50,500,0.046000000000000006,8363.922599642312
1000,50,500,0.04900000000000001,8360.936515559006
1000,50,500,0.05200000000000001,8360.936515559006
1000,50,500,0.055000000000000014,8360.936515559006
1000,50,500,0.05800000000000002,8360.936515559006
1000,50,500,0.06100000000000002,8360.936515559006
1000,50,500,0.06400000000000002,8360.936515559006
1000,50,500,0.06700000000000002,8360.936515559006
1000,50,500,0.07000000000000002,8360.936515559006
1000,50,500,0.07300000000000002,8360.936515559006
1000,50,500,0.07600000000000003,8360.936515559006
1000,50,500,0.07900000000000003,8360.936515559006
1000,50,500,0.08200000000000003,8360.936515559006
1000,50,500,0.08500000000000003,8363.922599642312
1000,50,500,0.08800000000000004,8360.936515559006
1000,50,500,0.09100000000000004,8360.936515559006
1000,50,500,0.09400000000000004,8360.936515559006
1000,50,500,0.09700000000000004,8360.936515559006
1000,50,500,0.10000000000000005,8360.936515559006
1000,50,500,0.10300000000000005,8363.922599642312
1000,50,500,0.10600000000000005,8360.936515559006
1000,50,500,0.10900000000000006,8360.936515559006
1000,50,500,0.11200000000000006,8360.936515559006
1000,50,500,0.11500000000000006,8360.936515559006
1000,50,500,0.11800000000000006,8360.936515559006
1000,50,500,0.12100000000000007,8363.922599642312
1000,50,500,0.12400000000000007,8360.936515559006
1000,50,500,0.12700000000000006,8360.936515559006
1000,50,500,0.13000000000000006,8360.936515559006
1000,50,500,0.13300000000000006,8360.936515559006
1000,50,500,0.13600000000000007,8360.936515559006
1000,50,500,0.13900000000000007,8360.936515559006
1000,50,500,0.14200000000000007,8360.936515559006
1000,50,500,0.14500000000000007,8360.936515559006
1000,50,500,0.14800000000000008,8360.936515559006
1000,50,500,0.15100000000000008,8360.936515559006
1000,50,500,0.15400000000000008,8363.922599642312
1000,50,500,0.15700000000000008,8360.936515559006
1000,50,500,0.1600000000000001,8360.936515559006
1000,50,500,0.1630000000000001,8360.936515559006
1000,50,500,0.1660000000000001,8360.936515559006
1000,50,500,0.1690000000000001,8360.936515559006
1000,50,500,0.1720000000000001,8360.936515559006
1000,50,500,0.1750000000000001,8363.922599642312
1000,50,500,0.1780000000000001,8360.936515559006
1000,50,500,0.1810000000000001,8360.936515559006
1000,50,500,0.1840000000000001,8363.922599642312
1000,50,500,0.1870000000000001,8360.936515559006
1000,50,500,0.1900000000000001,8360.936515559006
1000,50,500,0.19300000000000012,8360.936515559006
1000,50,500,0.19600000000000012,8360.936515559006
1000,50,500,0.19900000000000012,8360.936515559006
1000,50,500,0.20200000000000012,8427.047791869554
1000,50,500,0.20500000000000013,8360.936515559006
1000,50,500,0.20800000000000013,8360.936515559006
1000,50,500,0.21100000000000013,8360.936515559006
1000,50,500,0.21400000000000013,8360.936515559006
1000,50,500,0.21700000000000014,8363.913176049158
1000,50,500,0.22000000000000014,8360.936515559006
1000,50,500,0.22300000000000014,8360.936515559006
1000,50,500,0.22600000000000015,8363.922599642312
1000,50,500,0.22900000000000015,8417.00604396769
1000,50,500,0.23200000000000015,8363.922599642312
1000,50,500,0.23500000000000015,8360.936515559006
1000,50,500,0.23800000000000016,8360.936515559006
1000,50,500,0.24100000000000016,8363.922599642312
1000,50,500,0.24400000000000016,8360.936515559006
1000,50,500,0.24700000000000016,8360.936515559006
1000,50,500,0.25000000000000017,8360.936515559006
1000,50,500,0.25300000000000017,8360.936515559006
1000,50,500,0.25600000000000017,8360.936515559006
1000,50,500,0.2590000000000002,8360.936515559006
1000,50,500,0.2620000000000002,8360.936515559006
1000,50,500,0.2650000000000002,8360.936515559006
1000,50,500,0.2680000000000002,8360.936515559006
1000,50,500,0.2710000000000002,8363.922599642312
1000,50,500,0.2740000000000002,8360.936515559006
1000,50,500,0.2770000000000002,8360.936515559006
1000,50,500,0.2800000000000002,8360.936515559006
1000,50,500,0.2830000000000002,8360.936515559006
1000,50,500,0.2860000000000002,8360.936515559006
1000,50,500,0.2890000000000002,8360.936515559006
1000,50,500,0.2920000000000002,8360.936515559006
1000,50,500,0.2950000000000002,8363.922599642312
1000,50,500,0.2980000000000002,8418.47278562957
1000,100,500,0.001,8360.936515559006
1000,100,500,0.004,8363.922599642312
1000,100,500,0.007,8360.936515559006
1000,100,500,0.01,8363.922599642312
1000,100,500,0.013000000000000001,8360.936515559006
1000,100,500,0.016,8360.936515559006
1000,100,500,0.019,8360.936515559006
1000,100,500,0.022,8360.936515559006
1000,100,500,0.024999999999999998,8360.936515559006
1000,100,500,0.027999999999999997,8360.936515559006
1000,100,500,0.030999999999999996,8360.936515559006
1000,100,500,0.033999999999999996,8363.922599642312
1000,100,500,0.037,8360.936515559006
1000,100,500,0.04,8360.936515559006
1000,100,500,0.043000000000000003,8360.936515559006
1000,100,500,0.046000000000000006,8363.922599642312
1000,100,500,0.04900000000000001,8360.936515559006
1000,100,500,0.05200000000000001,8360.936515559006
1000,100,500,0.055000000000000014,8360.936515559006
1000,100,500,0.05800000000000002,8360.936515559006
1000,100,500,0.06100000000000002,8418.47278562957
1000,100,500,0.06400000000000002,8360.936515559006
1000,100,500,0.06700000000000002,8360.936515559006
1000,100,500,0.07000000000000002,8360.936515559006
1000,100,500,0.07300000000000002,8360.936515559006
1000,100,500,0.07600000000000003,8363.922599642312
1000,100,500,0.07900000000000003,8360.936515559006
1000,100,500,0.08200000000000003,8360.936515559006
1000,100,500,0.08500000000000003,8360.936515559006
1000,100,500,0.08800000000000004,8360.936515559006
1000,100,500,0.09100000000000004,8360.936515559006
1000,100,500,0.09400000000000004,8360.936515559006
1000,100,500,0.09700000000000004,8360.936515559006
1000,100,500,0.10000000000000005,8360.936515559006
1000,100,500,0.10300000000000005,8360.936515559006
1000,100,500,0.10600000000000005,8360.936515559006
1000,100,500,0.10900000000000006,8360.936515559006
1000,100,500,0.11200000000000006,8360.936515559006
1000,100,500,0.11500000000000006,8360.936515559006
1000,100,500,0.11800000000000006,8360.936515559006
1000,100,500,0.12100000000000007,8360.936515559006
1000,100,500,0.12400000000000007,8360.936515559006
1000,100,500,0.12700000000000006,8360.936515559006
1000,100,500,0.13000000000000006,8360.936515559006
1000,100,500,0.13300000000000006,8360.936515559006
1000,100,500,0.13600000000000007,8360.936515559006
1000,100,500,0.13900000000000007,8360.936515559006
1000,100,500,0.14200000000000007,8360.936515559006
1000,100,500,0.14500000000000007,8363.922599642312
1000,100,500,0.14800000000000008,8360.936515559006
1000,100,500,0.15100000000000008,8360.936515559006
1000,100,500,0.15400000000000008,8360.936515559006
1000,100,500,0.15700000000000008,8360.936515559006
1000,100,500,0.1600000000000001,8360.936515559006
1000,100,500,0.1630000000000001,8360.936515559006
1000,100,500,0.1660000000000001,8360.936515559006
1000,100,500,0.1690000000000001,8360.936515559006
1000,100,500,0.1720000000000001,8360.936515559006
1000,100,500,0.1750000000000001,8360.936515559006
1000,100,500,0.1780000000000001,8360.936515559006
1000,100,500,0.1810000000000001,8360.936515559006
1000,100,500,0.1840000000000001,8360.936515559006
1000,100,500,0.1870000000000001,8360.936515559006
1000,100,500,0.1900000000000001,8360.936515559006
1000,100,500,0.19300000000000012,8360.936515559006
1000,100,500,0.19600000000000012,8360.936515559006
1000,100,500,0.19900000000000012,8360.936515559006
1000,100,500,0.20200000000000012,8360.936515559006
1000,100,500,0.20500000000000013,8360.936515559006
1000,100,500,0.20800000000000013,8363.922599642312
1000,100,500,0.21100000000000013,8360.936515559006
1000,100,500,0.21400000000000013,8363.922599642312
1000,100,500,0.21700000000000014,8360.936515559006
1000,100,500,0.22000000000000014,8360.936515559006
1000,100,500,0.22300000000000014,8360.936515559006
1000,100,500,0.22600000000000015,8360.936515559006
1000,100,500,0.22900000000000015,8360.936515559006
1000,100,500,0.23200000000000015,8360.936515559006
1000,100,500,0.23500000000000015,8360.936515559006
1000,100,500,0.23800000000000016,8360.936515559006
1000,100,500,0.24100000000000016,8360.936515559006
1000,100,500,0.24400000000000016,8360.936515559006
1000,100,500,0.24700000000000016,8360.936515559006
1000,100,500,0.25000000000000017,8363.922599642312
1000,100,500,0.25300000000000017,8360.936515559006
1000,100,500,0.25600000000000017,8360.936515559006
1000,100,500,0.2590000000000002,8360.936515559006
1000,100,500,0.2620000000000002,8360.936515559006
1000,100,500,0.2650000000000002,8360.936515559006
1000,100,500,0.2680000000000002,8363.913176049158
1000,100,500,0.2710000000000002,8360.936515559006
1000,100,500,0.2740000000000002,8360.936515559006
1000,100,500,0.2770000000000002,8360.936515559006
1000,100,500,0.2800000000000002,8376.941008034326
1000,100,500,0.2830000000000002,8360.936515559006
1000,100,500,0.2860000000000002,8360.936515559006
1000,100,500,0.2890000000000002,8360.936515559006
1000,100,500,0.2920000000000002,8360.936515559006
1000,100,500,0.2950000000000002,8376.941008034326
1000,100,500,0.2980000000000002,8360.936515559006
1500,50,400,0.001,8360.936515559006
1500,50,400,0.001,8363.922599642312
1500,50,400,0.004,8360.936515559006
1500,50,400,0.007,8360.936515559006
1500,50,400,0.01,8360.936515559006
1500,50,400,0.013000000000000001,8360.936515559006
1500,50,400,0.016,8360.936515559006
1500,50,400,0.019,8360.936515559006
1500,50,400,0.022,8363.922599642312
1500,50,400,0.024999999999999998,8360.936515559006
1500,50,400,0.027999999999999997,8360.936515559006
1500,50,400,0.030999999999999996,8360.936515559006
1500,50,400,0.033999999999999996,8360.936515559006
1500,50,400,0.037,8360.936515559006
1500,50,400,0.04,8360.936515559006
1500,50,400,0.043000000000000003,8360.936515559006
1500,50,400,0.046000000000000006,8360.936515559006
1500,50,400,0.04900000000000001,8376.941008034326
1500,50,400,0.05200000000000001,8376.941008034326
1500,50,400,0.055000000000000014,8360.936515559006
1500,50,400,0.05800000000000002,8360.936515559006
1500,50,400,0.06100000000000002,8360.936515559006
1500,50,400,0.06400000000000002,8360.936515559006
1500,50,400,0.06700000000000002,8360.936515559006
1500,50,400,0.07000000000000002,8360.936515559006
1500,50,400,0.07300000000000002,8360.936515559006
1500,50,400,0.07600000000000003,8360.936515559006
1500,50,400,0.07900000000000003,8360.936515559006
1500,50,400,0.08200000000000003,8360.936515559006
1500,50,400,0.08500000000000003,8360.936515559006
1500,50,400,0.08800000000000004,8360.936515559006
1500,50,400,0.09100000000000004,8360.936515559006
1500,50,400,0.09400000000000004,8360.936515559006
1500,50,400,0.09700000000000004,8360.936515559006
1500,50,400,0.10000000000000005,8360.936515559006
1500,50,400,0.10300000000000005,8360.936515559006
1500,50,400,0.10600000000000005,8360.936515559006
1500,50,400,0.10900000000000006,8360.936515559006
1500,50,400,0.11200000000000006,8360.936515559006
1500,50,400,0.11500000000000006,8360.936515559006
1500,50,400,0.11800000000000006,8360.936515559006
1500,50,400,0.12100000000000007,8414.02938347754
1500,50,400,0.12400000000000007,8360.936515559006
1500,50,400,0.12700000000000006,8360.936515559006
1500,50,400,0.13000000000000006,8360.936515559006
1500,50,400,0.13300000000000006,8360.936515559006
1500,50,400,0.13600000000000007,8360.936515559006
1500,50,400,0.13900000000000007,8360.936515559006
1500,50,400,0.14200000000000007,8360.936515559006
1500,50,400,0.14500000000000007,8360.936515559006
1500,50,400,0.14800000000000008,8360.936515559006
1500,50,400,0.15100000000000008,8360.936515559006
1500,50,400,0.15400000000000008,8360.936515559006
1500,50,400,0.15700000000000008,8360.936515559006
1500,50,400,0.1600000000000001,8363.922599642312
1500,50,400,0.1630000000000001,8360.936515559006
1500,50,400,0.1660000000000001,8360.936515559006
1500,50,400,0.1690000000000001,8360.936515559006
1500,50,400,0.1720000000000001,8360.936515559006
1500,50,400,0.1750000000000001,8360.936515559006
1500,50,400,0.1780000000000001,8360.936515559006
1500,50,400,0.1810000000000001,8360.936515559006
1500,50,400,0.1840000000000001,8360.936515559006
1500,50,400,0.1870000000000001,8360.936515559006
1500,50,400,0.1900000000000001,8360.936515559006
1500,50,400,0.19300000000000012,8363.922599642312
1500,50,400,0.19600000000000012,8360.936515559006
1500,50,400,0.19900000000000012,8360.936515559006
1500,50,400,0.20200000000000012,8360.936515559006
1500,50,400,0.20500000000000013,8360.936515559006
1500,50,400,0.20800000000000013,8360.936515559006
1500,50,400,0.21100000000000013,8360.936515559006
1500,50,400,0.21400000000000013,8360.936515559006
1500,50,400,0.21700000000000014,8360.936515559006
1500,50,400,0.22000000000000014,8360.936515559006
1500,50,400,0.22300000000000014,8360.936515559006
1500,50,400,0.22600000000000015,8360.936515559006
1500,50,400,0.22900000000000015,8360.936515559006
1500,50,400,0.23200000000000015,8360.936515559006
1500,50,400,0.23500000000000015,8360.936515559006
1500,50,400,0.23800000000000016,8360.936515559006
1500,50,400,0.24100000000000016,8363.922599642312
1500,50,400,0.24400000000000016,8360.936515559006
1500,50,400,0.24700000000000016,8360.936515559006
1500,50,400,0.25000000000000017,8360.936515559006
1500,50,400,0.25300000000000017,8363.922599642312
1500,50,400,0.25600000000000017,8363.922599642312
1500,50,400,0.2590000000000002,8360.936515559006
1500,50,400,0.2620000000000002,8360.936515559006
1500,50,400,0.2650000000000002,8360.936515559006
1500,50,400,0.2680000000000002,8360.936515559006
1500,50,400,0.2710000000000002,8360.936515559006
1500,50,400,0.2740000000000002,8360.936515559006
1500,50,400,0.2770000000000002,8360.936515559006
1500,50,400,0.2800000000000002,8360.936515559006
1500,50,400,0.2830000000000002,8360.936515559006
1500,50,400,0.2860000000000002,8360.936515559006
